author,published_at,like_count,text,is_reply
@한창호-d1s,2025-08-18T08:07:07Z,1,이런 모지리 남녀 세트를 만난 각부처는 바보가 되버리네!<br>관계자 싹다 잡아서 3족을 멸해라,False
@whynot-wd2ci,2025-08-18T08:06:59Z,431,쪽팔린다는 소리한놈 사과는 안하고 남탓하긴...,False
@귀부인-y4e,2025-08-18T08:06:56Z,1,전국민을 바보로 만든 사건. 입만 열면 거짓말 하던 윤석렬,False
@sinnasinnamy5430,2025-08-18T08:06:47Z,8,"그냥 죄송합니다 말 실수였습니다. 한 마디 하면 끝날일을, ㅋ 사람 그릇이 참 간장종지 보다 작으니.... 에라이 찌질아! ㅋ",False
@날개는꿈,2025-08-18T08:06:46Z,1,잘못한고 불리하면 죄를 누군가에게 뒤집어씌우는 스킬이 도를 지나치게 하네 얼마나 억을했을까 이재명도 최강욱도 조국도 MBC도 채상병도 … 수치를 모르는 정당과 윤석렬 정부는 다 범법자다!!!,False
@꿍이아빠-r4u,2025-08-18T08:06:24Z,1,윤석열 니가 나라에 암적인 존재이다...,False
@초유투브,2025-08-18T08:06:18Z,1,뇌 ct좀 찍어봐라<br>희귀종이다,False
@문호이-w1q,2025-08-18T08:06:00Z,6,"윤석열이 서울대출신, 검찰의 울타리에서 얼마나 개망나니처럼 살아왔는지 전 국민이 다 느낀 사건이었다.",False
@최용범-m8g,2025-08-18T08:05:54Z,1,관련된놈들. 삼족을 멸할 방법을 논의해야돼,False
@user-t4j8q,2025-08-18T08:05:52Z,15,"윤건희를 서울구치소에 합방시켜서 전직 대통령을 예우하여 드립시다<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a><a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",False
@역사바로세우자,2025-08-18T08:05:29Z,2,최근 지비율이 떨어지는것은 내란세력과 친일매국세력을 제대로 확실하게 처리 안하고 미적미적하기 때문이다 한마디로 국가반역자세력들을 처단하지않고 미적거리고 자꾸 늦어지기 때문이다 저들은 어떻게든 자꾸 물고 늘어지고 여기저기서 청산을 방해하고 잇다 진짜 이런식으로 가다가는  임기 다가도 청산못하고 계속 끌려다닐것이기 때문이다 한마디로 법이 없으면 만들어서라도 확실하게 청산해야한다 막말로 윤석렬이 계엄에 쓰려고 만든 영현빽 저 반역자듷에게 써라 이말이다 이게 진짜 국민들의 바램이다 알겟냐  진짜로 해라.......ㅎㅎㅇㅇ,False
@we7342,2025-08-18T08:05:28Z,1,국민들은 개돼지니깐<br>밀고 억누르고 하면 되니깐,False
@빠아-j5f,2025-08-18T08:05:15Z,25,도리 도리 입만 열면 거짓말...,False
@이민준-q3t,2025-08-18T08:05:11Z,3,저기 동조한 인간들 다 조사해야 한다,False
@울산유들이,2025-08-18T08:05:03Z,321,판사도 썩고...검사도 썩고...,False
@김동익-h7n,2025-08-18T10:42:51Z,3,그러니까요.,True
@루하-b6v,2025-08-18T12:14:28Z,2,윤석열이 왜 중앙지법 그리찾는지 모르시나요?,True
@상혁이-f1i,2025-08-18T12:53:00Z,2,서울대 법대것들 뇌에 뭐가 있을까요? 서울대 법대것들 아니 였으면 김건희 저리 날뛸 수 있을까요? 다른 분들 생각 어떻신가요?,True
@복복-x6r,2025-08-18T13:16:02Z,0,민주당도 썩고,True
@문대성-v3n,2025-08-18T08:04:33Z,1,경솔한 언행때문에 발생한 사태를 언론사에 책임전가하냐?,False
@rawrats0,2025-08-18T08:04:13Z,1,주댕 다물,False
@소나무-g7g,2025-08-18T08:03:43Z,0,철면피 인간!,False
@2찍증후군,2025-08-18T08:03:39Z,1,지가 지 주댕이로 나불거렸으면서 누구를 ㅁㅊ놈,False
@chubasko5-os6jh,2025-08-18T08:03:13Z,1,김은혜야 어쩌냐 국민이 널 심판할거다,False
@374ak3,2025-08-18T08:03:03Z,1,저런것들이 빨갱이지.,False
@처리-e8v,2025-08-18T08:02:57Z,2,이상한것들은 계속 조사해서 발굴하고 죄가 있다면 반드시 처벌하자,False
@qorguss,2025-08-18T08:02:54Z,1,"쥐보다 못한 인간과, 제멋대로 판결한 법원,,, 개들의 앙상블이군",False
@서춘호-l5w,2025-08-18T08:02:39Z,0,그 소송대리인에게 지급된 돈 반환소송 하라,False
@조랑-s8l,2025-08-18T08:02:08Z,0,저것들은 정치계에서 퇴출돼야 국민이 편하게 산다!,False
@sch2981,2025-08-18T08:01:46Z,0,조폭이나 하면 딱 맞을 그런 인성의 소유자이니  역시 막랄이나 하고,False
@아쿠-o5o,2025-08-18T08:01:32Z,0,빤스가 날리면 쪽팔려서 어떡하나,False
@라피에르-l9g,2025-08-18T08:01:17Z,0,우리도 조선 응징하자,False
@davidcho9022,2025-08-18T08:01:14Z,0,"&quot;사슴&quot;을 &quot;말&quot;이란 우긴자들,   나중에는 모두 죽이고 죽더라..<br>기원 전에도...",False
@2Phil6,2025-08-18T08:00:45Z,0,참 재밌네 재미써   아주 그냥 멧돼지멋대로구만,False
@stella-tj2nl,2025-08-18T08:00:00Z,0,"MBC에 대한 소송이 아마 윤석열의 명예를 훼손시켰다 로 기억합니다. 그러면 명예 훼손 당했다고 주장하는 윤석열 본인이 소송 당사자가 되어야지, 막말로 똥은 지가 싸 놓고, 엉뚱하게 외교부더러 치우라고 하는건 무슨 경우인지, 하여간 행동 하나 하나가 밉상이고 양아치이고, 못돼먹었어요",False
@츄파-s6y,2025-08-18T07:59:47Z,0,쓰레기들 사이에 재활용 할게 없네..,False
@migitik-y9u,2025-08-18T07:59:28Z,0,사과할줄 모르고 평생 고압적으로 살아온 검찰출신들은 절대 정치에 발을 못붙이게 하자,False
@jocodr670,2025-08-18T07:59:27Z,1,mbc는 그렇게 당해놓고 가만히 구경만 하나?<br>mbc가 겁쟁이가 아니라면 저런 인간들 댓가를 치르게 해야 한다.<br>쫄아서 구경만 한 다른 모든 언론은 부끄러움도 못 느끼겠지?<br>그러니 독재자들이 언론을 맘대로 가지고 노는 거다.,False
@chsysh-l3o,2025-08-18T07:59:26Z,0,이젠 나라를 꼭 바로 세우길 <br>바랍니다<br>적폐세력은 모조리 처리 해야한다,False
@icloudman88,2025-08-18T07:58:49Z,0,가슴에 손을 올리고 진실을 말하라고 해도 거짓말을 하고도 남을 자. 양심도 부끄러움도 없는 자.,False
@쓸어버린다,2025-08-18T07:58:49Z,0,개 ㅇㅇ 후안무치 거니  내시주제가  째진입에서  하수구 냄새가 진동,False
@SoloGuitars719,2025-08-18T07:58:47Z,0,바로 옆에서 들은 사람한테 물어보면 되지,False
@엔도르핀9172,2025-08-18T07:58:27Z,0,망할내란범~입에서 나오는말은 전부거짓~어찌 저런게 대통이었다니~창피하고 억울하고 끔찍하다~이런 인간을 옹호하는 자들도 끔찍~~,False
@사문-e4v,2025-08-18T07:58:13Z,0,다시들어도 말주변도없고 그리고 스스로를 속이고 거짓말로 세상 산 놈,False
@lacie3463,2025-08-18T07:58:08Z,0,저게 얼마나 찌질한 행동이냐 지가 말한 말 보도했다고 보복성으로 소송때리고,False
@유영철-d9w,2025-08-18T07:57:40Z,0,입벌구  주벌구  아벌구...   그 당시에 딱했던 건  김은혜.,False
@Dreamer-h5m,2025-08-18T07:57:21Z,0,핏켓들고  내란수괴  날리면  쉴드치던 저  내란  개떼들을  봐라  사과도 반성도  모르는  내란개들,False
@Dr7Simpson,2025-08-18T07:57:18Z,0,강훈  김은혜   조선일보 까지  책임을 져야겠네..   그냥 ..  강훈이랑  김은혜는    콩밥 먹고  건강챙기고..`~  조선일보 폐간해라 ~~!!!,False
@ROY1683,2025-08-18T07:57:15Z,0,아니 ㅅ ㅂ 언론정정보도를 잘하는 전문변호사도 있냐 ? 이제 알았내 ㅋㅋㅋㅋㅋ,False
@junkim3425,2025-08-18T07:57:05Z,0,독재자 같은놈,False
@김도훈-d8b7n,2025-08-18T07:56:54Z,0,강훈이란 기레기매국노를<br>반드시 털어야합니다.!!!!,False
@미혜양-w8c,2025-08-18T07:56:48Z,0,천하의 나쁜것들<br>저러고도 부끄러움을 모르면 사람도 아니다,False
@겸손감사,2025-08-18T07:56:25Z,0,지가 저질러 놓고 엄한곳에 책임전가. 윤깡통. 답이 없다. 사형,False
@태민김-h9v,2025-08-18T07:56:16Z,0,아오 도리도리 진짜 ㅡㅡ,False
@규일최-j6e,2025-08-18T07:56:11Z,0,역시   3년은 미친놈들  세상에서  살았다,False
@유영신2,2025-08-18T07:56:04Z,0,제잘못은  없다는 도그베이비같은,False
@Freemanstillalive,2025-08-18T07:56:04Z,0,"현기 전기차 보조금 제외당한 뒤<br>미국에 가서 아메리칸파이 부르고 기타하나 받아와서는 &quot;친목을 다지고 왔다&quot;<br><br>요즘 신입 영업사원도 이따위로 눈치가 없지는 않아요<br><br>생각해보세요<br><br>영업사원이 법카들고 연장계약받으러가서 법카 진탕쓰고 쳐놀기만하고 계약을 못받고 돌아왔는데, 한다는 말이...<br>&quot;친목을 다지고 왔습니다&quot;라면요?<br><br>엎드려! 하고 빠따쳐야죠<br><br>술마시다가 정신이 빠져서 그렇게 된거로 보거든요<br><br>그러니까<br>우리나라가 얼마나 빡세게 살아가는 나라인지 모르는 철밥통 새끼라 저 나이쳐먹고 눈치까지 없는거에요<br><br>자본기득권들의 기획대통령 수준ㅋㅋㅋㅋ<br><br>수준이라도 갖춰서 내세워라<br><br>아 수준이 있으면 니들 손바닥위에서 가져놀수가 없지...",False
@ebxu4irv,2025-08-18T07:56:00Z,1,대통령 하나 잘못 뽑아서<br>얼마나 많은 국력낭비와 국민세금이 쓰인거냐고<br><br>아 열받아<br>2찍들,False
@GwakJunYong,2025-08-18T07:55:38Z,0,재판에 들어간 모든 비용 X 20을 청구하자,False
@김영춘-j3z,2025-08-18T07:55:14Z,0,저때부터 등신외교는 시작됐으니 윤정부 3년은 지옥 그자체였다!!!  트럼프정부시대에 윤석열 탄핵으로 이재명정부탄생은 하늘이 도운겁니다👏👏👏👏,False
@김삼배-d6y,2025-08-18T07:55:09Z,0,이런 무식한 넘이 대한민국의 대통령을 했다는것이 치욕스럽다,False
@kionakim4741,2025-08-18T07:55:00Z,0,거대 세력과 맞서 싸운 MBC가 진짜 고생 많았다 버티고 싸우고 부서져도 죽지않고 맞서다보니 진실이 이제 밝혀지네. 힘내라 MBC!,False
@ybkwiper,2025-08-18T07:54:52Z,0,김 라인 소송비용으로 1000조원 줘라?? 삥땅 하려고??,False
@honggeunlee4919,2025-08-18T07:54:44Z,0,윤거니와 정부관리들도 성지호라는 판새도 모두 썩었네!,False
@suniljm41,2025-08-18T07:54:35Z,0,윤석열은 당연하고 관련자 모두 국고낭비로 몇배로 형사 처벌해야 합니다,False
@개똥이-c1t,2025-08-18T07:54:32Z,0,정말 나쁜새끼다. 치욕적이다. 저런자를 뽑은자들<br><br>후보시절 하는 행동이 여러번 나왔는데도 저런자를 뽑다니.,False
@colitosal,2025-08-18T07:54:04Z,0,국민이 준 권력으로 피라미드 꼭대기에 서려는 인간들~~<br>바닦밑까지 끌어내려야합니다.,False
@Simeism,2025-08-18T07:54:02Z,0,어찌; 힌결 같을까 비겁하기가 울타리안 새끼개보다 더하네,False
@borihan5835,2025-08-18T07:53:46Z,1,내란이 위험하긴 했지만 결과적으로<br>윤석열의 자충수로 2년 빨리 정권이<br>바뀐게 얼마나 다행인지 모르겠다.<br>특히 트럼프와 관세협상을 윤석열이 했다면.. <br>IMF외환위기때 DJ가 대통령이 된 것과 <br>트럼프를 이재명 대통령이 상대하게 된건 <br>아직은 대한민국 국운이 다하지 않았음이다.,False
@깜박이,2025-08-18T07:53:12Z,0,외교부 강력조사 처벌가자<br>기회주의자 이참에 날려라,False
@ajt1036,2025-08-18T07:53:04Z,0,18,False
@삼프로숏,2025-08-18T07:52:52Z,0,조선일보은 페간해라,False
@smithshin2792,2025-08-18T07:52:33Z,0,좌우간 국힘당 애들은 일단 거짓말 해놓고 시작하는데...더 가관인것은 진실를 이야기하는자를 고발 및 갖은수를 써서 굴복시키려 한다는것. 검사 생활에서 배운거라 이상하다고 생각하지 않는다.,False
@가즈아-o1y,2025-08-18T07:52:27Z,0,개보다 못하죠 ㅋㅋㅋㅋ 친일파 검사 😂,False
@두메산골-q1l,2025-08-18T07:52:24Z,0,너가 위험에 빠뜨렸다 지가 한일을 남에게 씌우는 파렴치 쓰레기,False
@uknow1967,2025-08-18T07:52:23Z,0,저런 말도 안되는 판결을 한 판새놈을 처벌해야 하는 거 아닌가? 이름 박제하고 판결 근거에 대해 반드시 조사해서 잘못이 인정되면 파면 등 중징계해야 한다.,False
@잃지않는기다림,2025-08-18T07:52:02Z,3,인간들이 진짜,False
@ghillgim7302,2025-08-18T07:52:01Z,0,판새를 처벌해야 한다😊,False
@진라면-o9r,2025-08-18T07:52:00Z,21,기억나지 않는다=그랬다는것,False
@김령짱,2025-08-18T07:51:59Z,0,신천지 통일교도 싹다 조사해라 윤석열이 대통령이된다는게 말이돼냐,False
@최정인-m2s,2025-08-18T07:51:54Z,0,언론이   국민들을  가짜로  까스라이팅   시킬 때가많다,False
@광수김-w5q,2025-08-18T07:51:36Z,0,조중동 정부홍보에서 특혜주지마세요.,False
@깜박이,2025-08-18T07:51:33Z,0,"다른 언론이 이걸 아무말도 안하고 지나간것이 더웃겨<br>언론인데 그걸모르나<br>우리나라 언론 수준<br>Sbs, kbs, ytn, 연합뉴스 창피한줄알아라.<br>조중동은 말하기도 싫고",False
@사신-f7j,2025-08-18T07:51:29Z,0,저넘에 주둥이가 문제인데 몽둥이들 그냥마 학씨,False
@aju_gaji,2025-08-18T07:51:24Z,0,MBC고생 많았지. 이 기회에 옳바른 언론으로 자리매김 확실히 하고 동종업계지만 기레기들도 언쭐 내주길 바람,False
@osay9455,2025-08-18T07:51:20Z,0,"여론전이 윤수괴 특기임 임은정 말이 딱 맞았음 검사시절 부터 정보 흘려 여론전, 대선 전 조중동 방문, 극우유튭 동원, 시위독려 댓글부대 동원 내란 지지 이제 다 드러남.",False
@B-dan-f5s,2025-08-18T07:50:36Z,1,빤스만 입혀서 빤스목사가 질~질 끌고 다니게 해라.,False
@Andy-kp5pp,2025-08-18T07:50:05Z,0,다시봐도 ㅅㅂ 피가 거꾸로 솟네 <br>저지랄을 해도 2찍들 41%로 나오는 언론이 잘못이 크지,False
@BIGMAC_bro-OUTSIDE,2025-08-18T07:49:57Z,0,한 10년뒤에 국사 교과서 사서 읽어봐야지. 윤석열 뭐라고 되어있는지 ㅋㅋ,False
@user-hg9xz8t,2025-08-18T07:49:47Z,0,동맹은 염병 니가 말아먹고..,False
@stevepark5628,2025-08-18T07:49:22Z,0,저때 나온 의원들이 내란때 윤석렬이 옹호한 쓰레기들이지. 그놈들이 그놈들이다,False
@lemonchopper,2025-08-18T07:48:58Z,0,이제 김은혜 강훈 저것들 최선을 다해서 털어보자 <br>동네 흥신소에만 맡겨도 으마으마할거다,False
@천만송이-w2k,2025-08-18T07:48:45Z,0,멧돼지 미처 날뛴거 상상이 간다,False
@김경동-p4h,2025-08-18T07:48:31Z,0,청각장애인이 판사를 하는게 옳을까요? 집에서 청력 치료에 전념을 하시는게 맞지 않나.,False
@배옥연-g2o,2025-08-18T07:48:31Z,0,부역한 잡것들 싹 청소.,False
@울산바위-u5l,2025-08-18T07:48:28Z,0,찌질이 같은 모지리들.,False
@김성률-m6l,2025-08-18T07:48:25Z,0,그때 용산 출입기자단 뭐 했음?,False
@윤조박-r8p,2025-08-18T07:47:50Z,0,경북 상주 출신 성지호 판새,False
@정경희-t2o3j,2025-08-18T07:47:38Z,0,야. 미친 멧돼지야!,False
@김대니-f4t,2025-08-18T07:47:05Z,58,법도 어기고 어처구니없는 소송하라고 한다고 소송진행하고~~,False
@geenlee262,2025-08-18T07:46:40Z,0,윤똘 보좌진들이 &#39;바이든 쪽팔려&#39;관련 사과 발표 문구까지 준비 다 해 놓은 걸 듣기 평가로 전환 시킨 윤격로 ㅎㅎ 진짜 검찰스럽다.,False
@LawranceNamgoong,2025-08-18T07:46:36Z,0,"강 훈,  개조선 일보 출신.",False
@솔솔이-p1z,2025-08-18T07:46:27Z,0,입만열면구라 <br>입을찢어야해<br>김은혜도같이,False
@조성래-v9v,2025-08-18T07:46:22Z,0,조선일보 출신은 다 저러네,False
@내어릴적,2025-08-18T07:45:59Z,0,한국에 벌레가 얼마나 많던지...이 때 벌레들 많이도 들끓었지...<br>....러브버그 얘기야.,False
@하경서재,2025-08-18T07:45:43Z,0,국짐내란당 해체와<br>내란옹호신문 폐간 좀 안될까요,False
@kim-vm8zo,2025-08-18T07:45:05Z,0,서부지법 성지호,False
@마도부스-r7v,2025-08-18T07:44:49Z,0,속 뒤집어 지는 일들만 하구 있엏어..니미럴 것들,False
@윤조박-r8p,2025-08-18T07:44:33Z,0,1심 개판사,False
@vercorsi2553,2025-08-18T07:43:52Z,0,"대통이란 인간이 얼마나 무서웠으면 아무도 말 못했다 하던데,<br>저놈은 자신 실수 인정할 놈도 아니고 버럭질만 해대는 놈이란 걸 다 아니 ㅠㅠ",False
@프리해요,2025-08-18T07:43:45Z,0,지가 한말에 책임도 못지는 찌질이..,False
@베꾸마당,2025-08-18T07:43:43Z,0,2찍들이 문제다,False
@류승찬-w5v,2025-08-18T07:43:30Z,0,썩열이는 저 놈의 입이 문제였지.<br>말을 함부로해서 입이 문제.<br>술을 하도 처 먹어서 입이 문제.<br>거짓말을 밥 먹듯이 해서 입이 문제.<br>말이 너무 많아서 입이 문제.,False
@오병진-d1e,2025-08-18T07:43:28Z,0,왜구 관상들,False
@lowfunk2592,2025-08-18T07:43:19Z,0,아주 그냥 일은 안하고 나랏일은 뒷전에 자신의 잘못에 대해 반성은 커녕 아주 여기저기 들쑤시고 술마시고 늦잠자고 개진상,False
@hempenful,2025-08-18T07:43:09Z,0,5천만 전국민이 잘 못 들었다.<br>자신 있어서 그런건줄 알았는데,False
@잘살자-j8v,2025-08-18T07:43:08Z,0,2찍들아 잘봐라 얼마나 뻔뻔하게말을하는지.....,False
@김광수-n6n,2025-08-18T07:43:00Z,0,입을 찢어버려야?,False
@出發닥공,2025-08-18T07:42:55Z,0,국민혈세로 이런 돈낭비만 일삼은 석열이 일당은 모조리 체포해서 사형내지 무기징역 내지30녀형을 시켜야합니다.,False
@최옹지마,2025-08-18T07:42:32Z,0,&quot;국회에서 이 새끼들이 승인 안 해주면 바이든은 쪽팔려서 어떡하나?&quot; (2022-09-22),False
@aniacfeel7313,2025-08-18T07:42:30Z,0,1심 재판부도 문제있네. 그냥 사과할 거 였으면 소송은 왜 하겠냐!!,False
@Masanajae,2025-08-18T07:42:27Z,0,지가 바이든 욕해놓고 아니라고 우기는 것만봐도 사람 아니다,False
@sooyonglee7143,2025-08-18T07:42:23Z,0,철저히 조사해서 벌을 내려야 합니다.,False
@Hola-rp4mi,2025-08-18T07:42:23Z,0,"뻔뻔하고 파렴치한 내란수괴,  모든 행동과 말이 거짓인거!  실력없는놈이 권력에 휘두르려니  탄압과 압박뿐이겠지! MBC 대견하고. 든든합니다!",False
@김면수-z1t,2025-08-18T07:42:19Z,0,"말하는윤통 ㅈㄷㅇ를 ㅇㄱ방망ㅇㄹ 옥수수를 털어버렸으면,,,",False
@yd.td_tomorrow,2025-08-18T07:42:18Z,0,성지호판사 저거 거짓허위판결이잖아.  파면구속하라.,False
@지롱이-o2v,2025-08-18T07:42:18Z,0,한민족 반만년 역사상 국민을 위험에 빠트린걸로 치면 세손꾸락 안에 니가 드갈거다.,False
@hunyu2343,2025-08-18T07:42:13Z,0,한미동맹훼손은 썩열이의 한없이 가벼운 주댕이가했지. 왜엄한 MBC에 화풀이함?,False
@드래곤1234,2025-08-18T07:41:47Z,0,"방송3법을 적용시켜  최대한빨리 쓰레기방송사3곳(채널A,TV조선, 연합뉴스)을 폐쇄조치해야됩니다.이들이 선봉에서서  거짓뉴스를 싸질러대니                                                   극우 쓰레기유튜버들도 활개를치고있는겁니다.정상국가로 갈려면~,일단  거짓말로 선동하는 세력들은 폐가망신한다는것이 상식이되어야합니다~!!",False
@randy23912,2025-08-18T07:41:45Z,0,진상이 진상을 밝히라니,False
@마도부스-r7v,2025-08-18T07:41:30Z,0,Mbc가 고소해야함..,False
@담키-w2w,2025-08-18T07:41:24Z,0,길길이 날뛴  강훈  !<br>저XX도 조선일보  !<br>구독자보다 파지로<br>고물상에 파는값이<br>더 나오는 신문 !<br>폐간이 답이다 !,False
@Freedom_comes_at_a_cost,2025-08-18T07:41:16Z,1,"토건세력이 보유한 언론들 즉시 강제판매하도록 입법해야하고 보유 지속하면 압수수색하고 해당 언론 폐간시키고 그 토건세력에 얽혀있는 판, 검사 가족들과 지인들 싹다 수사해라. 토건세력, 사법부 판, 검사들, 언론 전부 명백한 적폐세력이자 범죄조직이다. 싹다 드러내서 모조리 숙청하고 정보공개로 의무화해라. 이 나라의 절반은 모조리 숙청해도 모자랄 매국노, 범죄집단이다.",False
@남김해용-n2n,2025-08-18T07:41:05Z,0,윤견 일당 전부 사법처리 윤견 옆방에 수감 영원히,False
@관이-k3g,2025-08-18T07:40:59Z,0,저런 판단을한 재판부 특검하라 저런 귓구멍으로 재판을 하는데 무슨 제대로된 재판을 했겠노??,False
@김경원-c5v,2025-08-18T07:40:59Z,0,성지효 판사 낯짝좀 보자.  도배좀 해줘라.,False
@Lastkiss-m6y,2025-08-18T07:40:57Z,0,석렬이  눈빛  보아라!!!!!,False
@오상순-w1e,2025-08-18T07:40:53Z,0,사실여부 판단 안된다면서,False
@dynamicsmash207,2025-08-18T07:40:48Z,0,괘씸죄로 졸라게 갈궈댄거지,False
@영희남-r7i,2025-08-18T07:40:34Z,7,절대 그냥 놔둬서는 안됩니다!<br>반드시 철저히 조사해<br>강력한 처벌을 내려야 합니다!!!,False
@이천국의열쇠,2025-08-18T07:40:33Z,38,"김은혜는 대체 뭐하는 인간인가? 혈세로 밥먹고 살면, 나라와 국민을 위해 살아야 하는거 아닌가? 대통령이 격노한번 했다고 고새 대통령편에 붙어 이 사달을 만들어? 정신이 있어, 없어!",False
@정훈-r2v,2025-08-18T07:40:33Z,0,윤석열 니 주둥이나 조심해라,False
@solomonpen3329,2025-08-18T07:40:24Z,0,이야 길기리 날뛰다가 완전 똥 통에 빠졌네 나올 길이 1도 없다,False
@hk-hv3oc,2025-08-18T07:40:23Z,13,판사 누구냐??,False
@강쥐3,2025-08-18T14:58:32Z,0,성지호 라고 나오네요,True
@indexred1112,2025-08-18T07:40:21Z,0,국격은 자신이 떨어뜨리고서 엉뚱한데 화풀이,False
@국정신차려라답답하다,2025-08-18T07:40:16Z,0,나라를 개판으로 만들었구만...<br>이명박 박근혜 윤석열... 국민의힘은 대통령 내놓을 그릇이 안됨...<br>근데도 제2정당... 답답하구만,False
@회오리-u9m,2025-08-18T07:40:09Z,0,판사 귀구녕이 포경일쎄~,False
@sunny7436,2025-08-18T07:40:08Z,0,저 재판부도 수사해야한다!!,False
@최동선-j7u,2025-08-18T07:39:52Z,0,1. 승인 안해주면 날리면<br>2. 승인 안해주고 날리면<br><br>여러분은 어떻게 말하나? 번호로 댓글한번 달아보세요~~,False
@개구리의식도락,2025-08-18T07:39:17Z,0,도대체 어디까지 썩은거임??,False
@SamJoa012,2025-08-18T07:39:12Z,0,뻔뻔한 놈…지가 말해 놓고는 부정하고 거짓말을….,False
@관이-k3g,2025-08-18T07:39:09Z,0,강훈 특검하라,False
@박은규-h2k,2025-08-18T07:39:00Z,0,술통 작렬 이것도 소송걸어라 ᆢ,False
@구병두-c4m,2025-08-18T07:38:58Z,0,이제는 MBC가 내란수괴를 비롯한 세력들을 무고로 걸어 응징해야 할 때가 왔네요. MBC를 무한 지지합니다.,False
@MrDongMong,2025-08-18T07:38:38Z,0,"안과 가는 윤석열씨, 부동시 검사도 했을 거 같은데요. <br>진짜 부동시인지 너무 궁금해요.",False
@조현수-d4k,2025-08-18T07:38:37Z,0,사실과 다른?? 길가든 개도 웃겠다~,False
@해라의질투,2025-08-18T07:38:34Z,0,생방송중에 지입놀려 송출된걸<br>마봉춘만 개잡듯 잡고  댓글부대들이 <br>판깔고 단체로 밀고 들어와서<br>우리 봉춘이 시청율 올려준<br>바이든 날리면~  지금이야 웃지만<br>당시에 대한민국 진짜 잣됐다고 느껴서.주식다팔고. 현금달러로 바꿔놨었지. 근데 지금보니까  지금까지 버텨낸게 신기할만큼 개막장이였네.,False
@위민석-m2v,2025-08-18T07:38:10Z,0,야ㅣ 이 가짜뉴스가 가짜를 진짜로 만들어 지들이 억울하다는 식으로 영상 편집하네 ㅋ,False
@ohyou774,2025-08-18T07:37:57Z,0,김형석은 소시오인가?<br>왜 항상 틀리지 않는 말만 하는가?<br>제대로 된 정신이라면<br>옳은 이야기를 해야한다. <br>그것이 독립기념관장의 자격이다.<br>김문수도 꼭 매번 틀리지 않는 말만 한다. <br>“일제시대는 대한민국 국민은 없었다”라는…,False
