author,published_at,like_count,text,is_reply
@HLK-b9o,2025-08-18T12:42:52Z,0,일병이병삼병사병오병 간염수괴 주진우 추경호 권성동 권영세 이철규 윤상현 신동욱 나경원 송언석 임종득 조배숙 김기현 김선교...인요한은 괘씸죄,False
@지수-w6c,2025-08-18T12:41:10Z,8,하찮은 잡부 일가에 나라 전체가 흔들리다니 기가막힌다.,False
@흥-n8p,2025-08-18T12:40:57Z,0,이게 무슨 잘못인가???  장모구속하는데 법을 잘 아는 지인들한테 전화하는게 당연하지.,False
@Godbewithyou-v5n,2025-08-18T12:39:57Z,0,우짠지 이예엠뱅을 하드라 혀따 ㅋㅋㅋㅋ,False
@행복-z9q,2025-08-18T12:39:11Z,0,하나님  찾는 거보니  개독교  구나,False
@남안인규-c2m,2025-08-18T12:38:38Z,0,저런놈국회의원찍어주니,False
@superman8368,2025-08-18T12:37:54Z,0,역대 대통령중 대통령 장모 최은순 이름외 아는사람 있나요?<br>참 대단하다 처가집 입김..,False
@김명희-w7q5i,2025-08-18T12:37:43Z,0,뉴스 똑바로해라,False
@_LeeSH,2025-08-18T12:37:28Z,9,권성동.주진우.나경원ㅡ빨리 구속,False
@최금연-r8n,2025-08-18T12:37:27Z,0,진우  구속해라    주대경 공안검사  처벌해라,False
@overyoo-n5x,2025-08-18T12:37:17Z,0,주진우야 간을 내줘서 군대를 갈 수 없었구나.. 어휴.. 부모님이 자랑스러워 하시겠다,False
@타야-u4k,2025-08-18T12:36:58Z,0,에비나 새끼나 악이 따로있나 ?,False
@정-w5x,2025-08-18T12:36:45Z,0,주진우미친놈깔끔한척다하고 쌩날리치더니두고보자,False
@박흥진-y8p,2025-08-18T12:36:40Z,0,엠비씨~~~~~참 징하다...,False
@심은혜-y5d,2025-08-18T12:36:36Z,0,최은순은 언제 구속하나요?,False
@최상근-n7j,2025-08-18T12:36:04Z,0,주진우~ 못된 짖만 했구나..,False
@버핏100개,2025-08-18T12:35:41Z,0,잔고 위조는 1년 표창장은 4년 십세이들 맞네,False
@심은혜-y5d,2025-08-18T12:35:19Z,1,어쩐지...으이그 ㅋㅋ,False
@neymon2208,2025-08-18T12:35:00Z,0,멀리안나간다,False
@하나연-d2y,2025-08-18T12:34:21Z,0,주진우 주진우🎉,False
@신정원-l8y,2025-08-18T12:34:13Z,0,간염수괴 빨리 빵에가는거 보고싶다,False
@denker2025,2025-08-18T12:34:04Z,0,윤건희범죄수익 흐름 추적하면 나올듯,False
@사랑-l4s,2025-08-18T12:32:40Z,0,군대 아난거니 못간거니.<br>뭐 둘다 문제는 있긴하지.,False
@적페청산-w2r,2025-08-18T12:32:36Z,0,하루빨리 구속수사 해야한다,False
@조소화데레사,2025-08-18T12:32:24Z,0,주진우 잡아들여야지 거짓말쟁이 진실이라고는 없다,False
@Korea-k3c,2025-08-18T12:32:23Z,0,"내란수괴  범죄 <br> 국민들께서 1000% 구속 찬성합니다.  일가족 최은순할매, 김건희할매, 주진우할배",False
@whitedogbowwow1,2025-08-18T12:31:57Z,0,뻔뻔한 놈들은 껍데기를 벗겨야지....... 법꾸라지들....,False
@의도-v4t,2025-08-18T12:31:38Z,0,X파리 가득한 오물이 있는 곳에는 항상 내란당 주진우가 있었다.,False
@민들레-m5j,2025-08-18T12:31:06Z,0,범죄집단,False
@사랑-l4s,2025-08-18T12:30:42Z,0,쓰러져 드러누운짓<br>어떻게 저런짓을 배웠지 했는데.<br>이제야 알겠군.,False
@최경희-n2l,2025-08-18T12:30:32Z,0,극암당 나대는 자들  반드시 구린애들,False
@권눈뜸,2025-08-18T12:30:19Z,0,그러니까 빨리빨리 불러 들여 조사 하고 처벌 좀 해라<br>이젠 이런 것 듣는 것도 지겹고 짜증 난다,False
@청산-v2u,2025-08-18T12:29:49Z,0,조용히 박멸해야 한다,False
@as46bd16,2025-08-18T12:29:48Z,0,범죄집단이네,False
@대구신사,2025-08-18T12:28:31Z,0,똥개들이 줄줄이 나오네요,False
@응히히,2025-08-18T12:28:27Z,0,저것들 하는 짓이 바로 빨갱이구만.<br>몇백억짜리 잔고 위조를 해서 불법으로 부를 축적해도 고작 징역 1년만 때리고...그 1년도 안살려고 지들끼리 짜서 풀어주고...<br>하는 짓이 독재빨갱이들과 똑같음,False
@몽골기병,2025-08-18T12:28:03Z,0,"주진우, 의심스럽네.",False
@cyr5835,2025-08-18T12:27:17Z,0,360억 잔고증명위조로 큰 돈을 벌었는데 징역1년?죄은순 재수사해야지,False
@jlr6617,2025-08-18T12:26:51Z,0,쓰레기,False
@전현승-x3j,2025-08-18T12:26:05Z,0,그 사건과 무관 = 그 사건과 무진장 관여 (주진우 자백),False
